Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,classification_reasoning,classification_intent,classification_status,classification_error
2023_ICD_32763_1,eCF No. 346545/361 dated 04.10.2023,Engagement of Programme Management Consultants for various projects of AIDC,Engagement of Programme Management Consultants for various projects of AIDC,Services,Open Tender,Item Rate,Consultancy,No,No,NA ,04-Oct-2023 01:30 PM,13-Oct-2023 12:30 PM ,180.0,No ,No,Online,27-Dec-2023 02:00 PM,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,All Over Assam,781024.0,2.0,"1,00,00,000",Egis India Consulting Engineers Pvt Ltd,"207,827,921",Accepted-AOC,19-Jun-2024,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,"The tender is for the engagement of Programme Management Consultants for various projects of the Assam Industrial Development Corporation Ltd (AIDC), which is under the Industries and Commerce Department. The tender does not mention any flood-related keywords or context, and there are no indications that the projects are specifically related to flood protection, prevention, or mitigation. The tender appears to be for general development and management consulting services, rather than any flood-related infrastructure or emergency response works. There is no information provided about the temporal factors or geographic relevance of the projects.",Non-Flood,success,
2023_ICD_33109_1,CIC(APART)/B1/19/2023 date 13/10/2023,SUPPLY AND INSTALLATION OF 6 TON PER DAYEXPELLOR MUSTARD OIL PROCESSING UNIT WITH RELATED SERVICES IN TURNKEY BASIS AT CHENGMORA JARANI BISWANATH,SUPPLY AND INSTALLATION OF 6 TON PER DAYEXPELLOR MUSTARD OIL PROCESSING UNIT WITH RELATED SERVICES IN TURNKEY BASIS AT CHENGMORA JARANI BISWANATH,Works,Open Tender,Item Rate,Composite Works,No,No,NA ,17-Oct-2023 09:00 AM,30-Oct-2023 03:30 PM ,90.0,No ,No,Online,14-Nov-2023 03:00 PM,Industries and Commerce Department||Commissioner Industries and Commerce Assam||Office of the Ex Engineer,Jarani Biswanath,784178.0,2.0,0.0,SWASTIK TRADERS,"7,784,000",Rejected-Technical,29-Jun-2024,Industries and Commerce Department||Commissioner Industries and Commerce Assam||Office of the Ex Engineer,"The tender is for the supply and installation of a 6-ton per day mustard oil processing unit in Chengmora Jarani Biswanath. It does not mention any flood-related works, infrastructure, or emergency response. The tender is for a regular industrial development project and does not appear to be related to flood protection, prevention, or mitigation. There are no keywords or context indicating any flood-related aspects.",Non-Flood,success,
2023_ICD_33201_1,DNPL/PC/2023/55KM/ST/05/27,Procurement of Scrapper Trap,Procurement of Scrapper Trap,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,20-Oct-2023 12:00 PM,25-Oct-2023 11:30 AM ,180.0,No ,No,Online,10-Nov-2023 02:00 PM,Industries and Commerce Department||DNP Limited,Duliajan,786602.0,2.0,,Control Plus Oil and Gas Solutions Pvt Ltd,"7,119,490",Accepted-AOC,01-Jun-2024,Industries and Commerce Department||DNP Limited,"The tender is for the procurement of a Scrapper Trap, which is a general industrial equipment and does not appear to be directly related to flood protection or mitigation. The tender does not mention any flood-related keywords, infrastructure, or emergency response. The department involved is the Industries and Commerce Department, which is not typically associated with flood management projects. Overall, there is no clear indication that this tender is for a flood-related project.",Non-Flood,success,
2023_NHM_31156_28,NHM-32023/11/2022-Cons-NHM/152,Construction of Buildingless Sub Health Centre at BAKARI GAON SC in Sonitpur District under PM ABHIM for the FY 2021 22 under NHM Assam on Turn Key Basis.,Construction of Buildingless Sub Health Centre at BAKARI GAON SC in Sonitpur District under PM ABHIM for the FY 2021 22 under NHM Assam on Turn Key Basis.,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,12-Jun-2023 12:10 PM,NA ,180.0,No ,No,Online,05-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Sonitpur,782123.0,2.0,"52,03,000",M/S BHARVIKA INFRASTRUCTURE,"5,124,955",Accepted-AOC,15-Jun-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre at BAKARI GAON SC in Sonitpur District under the National Health Mission (NHM) Assam. The project is on a turnkey basis for the financial year 2021-22. The tender does not mention any flood-related keywords or context, and there are no indications that the project is specifically for flood protection, prevention, or mitigation. The project appears to be a standard building construction tender for a healthcare facility, without any explicit flood-related components or considerations.",Non-Flood,success,
2023_NHM_31156_7,NHM-32023/11/2022-Cons-NHM/152,Construction of Buildingless Sub Health Centre at BAMUNER ALGA SC in South Salmara Mankachar District under PM ABHIM for the FY 2021 22 under NHM Assam on Turn Key Basis.,Construction of Buildingless Sub Health Centre at BAMUNER ALGA SC in South Salmara Mankachar District under PM ABHIM for the FY 2021 22 under NHM Assam on Turn Key Basis.,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,12-Jun-2023 11:00 AM,NA ,180.0,No ,No,Online,11-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,South Salmara Mankachar,783127.0,2.0,"52,03,000",Rajib Ahmed,"4,525,576",Rejected-Finance,27-Jun-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in South Salmara Mankachar District under the National Health Mission (NHM) Assam. The project does not appear to be directly related to flood protection, prevention, or flood-related infrastructure. There are no keywords or context indicating that the project is intended for flood management or mitigation. The tender is also not specifically mentioned as a pre-monsoon or post-flood restoration work. Based on the information provided, this appears to be a regular construction project for a healthcare facility, rather than a flood-related initiative.",Non-Flood,success,
2023_NHM_31531_1,NHM/37025/2/2023-NCD/5528,BID FROM ELIGIBLE FIRMS/AGENCIES TO IMPLEMENT VILLAGE,BID FROM ELIGIBLE FIRMS/AGENCIES TO IMPLEMENT VILLAGE HEALTH OUTREACH PROGRAMME IN RURAL AREAS OF ASSAM,Services,Open Tender,EOI,Miscellaneous Services,No,No,NA ,07-Jul-2023 10:00 AM,14-Jul-2023 04:00 PM ,120.0,No ,No,Online,05-Aug-2023 04:00 PM,National Health Mission||State Programme Management Unit - NHM,NHM SHQ,781005.0,2.0,,Piramal Swasthya Management and Research Institute,"130,070,400",Accepted-AOC,28-Jun-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for a ""Village Health Outreach Programme"" in rural areas of Assam, which does not appear to be directly related to flood protection, prevention, or flood-related infrastructure. The tender description does not mention any flood-related keywords or context. The department involved is the National Health Mission, which is not typically associated with flood management projects. Overall, there is no clear indication that this tender is for a flood-related project.",Non-Flood,success,
2023_NHM_31578_6,NHM-32042/6/2022-NHM-COST,Construction of Buildingless Sub Health Centre in BHELOGURI SC in HOJAI District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in BHELOGURI SC in HOJAI District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,08-Jul-2023 09:00 AM,NA ,180.0,No ,No,Online,25-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,HOJAI,782435.0,2.0,"52,03,000",Ramesh Kr. Agarwalla,"4,527,089",Rejected-Technical,28-Jun-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in BHELOGURI SC in HOJAI District under the National Health Mission (NHM) program. The project is not directly related to flood protection, prevention, or flood-related infrastructure. The tender does not mention any flood-related keywords, emergency response, or disaster management aspects. It appears to be a regular construction project for a healthcare facility, which is not a primary indicator of a flood-related work. The department involved is the National Health Mission, which is not typically associated with flood management. Overall, the tender details do not suggest a flood-related classification.",Non-Flood,success,
2023_NHM_31602_11,NHM-32023/469/2022-CONS-NHM/92,Construction of Buildingless Sub Health Centre in Kashinathpur SC in Karimganj District for FY 2022 23 under PM AHBIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Kashinathpur SC in Karimganj District for FY 2022 23 under PM AHBIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,10-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,29-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karimganj,788710.0,2.0,"52,03,000",SATYAJIT PAUL,"5,150,970",Accepted-AOC,28-Jun-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Kashinathpur SC in Karimganj District under the National Health Mission. The description does not mention any flood-related aspects, such as flood protection, prevention, or restoration works. There are no keywords or context indicating that this project is specifically related to flood management or mitigation. The tender appears to be a regular construction project for a healthcare facility, without any clear connection to flood-related infrastructure or emergency response. The department involved is the National Health Mission, which is not typically associated with flood-related works.",Non-Flood,success,
2023_NHM_31823_14,32034/17/2023-Const-NHM/371,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At DIYUNGMUKH FW SC in Dima Hasao District,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At DIYUNGMUKH FW SC in Dima Hasao District,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,31-Jul-2023 12:00 PM,NA ,180.0,No ,No,Online,22-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dima Hasao,788819.0,2.0,"52,03,000",BICHANON BATHARI,,Accepted-AOC,,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of Buildingless Sub-Health Centres at various places in Assam under the National Health Mission (NHM). The project is focused on building healthcare infrastructure and does not appear to have any direct connection to flood-related works or flood management. The tender does not mention any flood protection, prevention, or mitigation measures, nor does it indicate that the project is located in a flood-prone area. The department involved is the National Health Mission, which is not typically associated with flood-related infrastructure. Overall, the primary purpose of this tender is for general healthcare development and does not seem to be flood-related.",Non-Flood,success,
2023_NHM_32106_1,NHM-32034/305/2023-Const-NHM,Construction of Buildingless Sub Health Centre in Gauranagar SC in Hojai District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Gauranagar SC in Hojai District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,17-Aug-2023 03:00 PM,NA ,180.0,No ,No,Online,02-Sep-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Hojai,782435.0,2.0,"52,03,000",SNS ENTERPRISE,"5,192,594",Rejected-Finance,28-Jun-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Gauranagar SC in Hojai District under the National Health Mission (NHM) program. The project is not directly related to flood protection, prevention, or flood-related infrastructure. The tender does not mention any flood-related keywords, emergency response, or disaster management aspects. It appears to be a regular construction project for a healthcare facility, which is not a primary indicator of a flood-related work. The department involved is the National Health Mission, which is not typically associated with flood management. Overall, the tender details do not suggest a flood-related classification.",Non-Flood,success,
2023_NHM_32107_1,NHM-32034/304/2023-Const-NHM,Construction of Buildingless Sub Health Centre in Jamuhandal SC in Hojai District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Jamuhandal SC in Hojai District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,17-Aug-2023 03:00 PM,NA ,180.0,No ,No,Online,02-Sep-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,HOJAI,782435.0,2.0,"52,03,000",S.B. ENTERPRISE,"5,192,594",Accepted-AOC,28-Jun-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Jamuhandal SC in Hojai District under the National Health Mission (NHM). The project is not directly related to flood protection, prevention, or flood-related infrastructure. There are no keywords or context indicating that the project is intended for flood management or mitigation. The tender is for a standard building construction project, which is a regular development work and not specifically focused on flood-related activities. Therefore, based on the information provided, this tender is classified as non-flood-related.",Non-Flood,success,
2023_NHM_32905_19,NHM/32050/216/2022ConstNHM/107,"Construction of AYUSH Health and Wellness centres for FY 2022-23 under NAM, Assam, at various places of Assam Group.20 (9 nos. of scheme in Dhubri District).","Construction of AYUSH Health and Wellness centres for FY 2022-23 under NAM, Assam, at various places of Assam Group.20 (9 nos. of scheme in Dhubri District).",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,12-Oct-2023 04:30 PM,NA ,225.0,No ,No,Online,31-Oct-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dhubri District,783301.0,2.0,"31,49,603",CHAITANYA DAS,,Rejected-Technical,,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of AYUSH Health and Wellness Centres in Dhubri District, Assam, under the National Health Mission (NHM). The tender does not mention any flood-related works, infrastructure, or emergency response facilities. The description and department involved indicate that this is a regular construction project for healthcare facilities, rather than a flood-related initiative. There are no keywords or context suggesting flood protection, prevention, or mitigation. The tender also does not provide any information about the timing or urgency of the work, which could indicate a pre-monsoon or post-flood restoration effort. Overall, the tender appears to be for a standard development project and does not have a clear flood-related component.",Non-Flood,success,
2023_NHM_33316_5,NHM-32042/6/2022-CONST-NHM,CONSTRUCTION OF BUIDINGLESS SUB HEALTH CENTRE AT KACHUTALI IN KAMRUP M DISTRICT UNDER PMABHIM FOR FY2021-22 UNDER NHM ASSAM ON TURN KEY BASIS,CONSTRUCTION OF BUIDINGLESS SUB HEALTH CENTRE AT KACHUTALI IN KAMRUP M DISTRICT UNDER PMABHIM FOR FY2021-22 UNDER NHM ASSAM ON TURN KEY BASIS,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Oct-2023 06:55 PM,NA ,180.0,No ,No,Online,09-Nov-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,KAMRUP M,782402.0,2.0,"52,03,000",M. K. ENTERPRISE,"5,150,970",Rejected-AOC,18-Jun-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre at Kachutali in Kamrup M District under PMABHIM for FY2021-22 under NHM Assam on a turnkey basis. The description does not mention any flood-related aspects, such as flood protection, flood damage restoration, or flood-related infrastructure. The tender is also not associated with any specific season or temporal factors that would indicate pre-monsoon preparation or post-flood restoration work. The department involved is the National Health Mission, which is not typically associated with flood management projects. Overall, the tender appears to be for a standard building construction project and does not have any clear flood-related components or context.",Non-Flood,success,
2023_NHM_34253_5,NHM/32050/216/2022ConstNHM/111,"Construction of AYUSH Health and Wellness centres for FY 2022-23 under NAM, Assam, at various places of Assam . Group.8 (6 nos. of scheme in Golaghat District)","Construction of AYUSH Health and Wellness centres for FY 2022-23 under NAM, Assam, at various places of Assam . Group.8 (6 nos. of scheme in Golaghat District)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,29-Nov-2023 09:00 AM,NA ,225.0,No ,No,Online,19-Dec-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Golaghat,781005.0,2.0,"20,96,609",SRI RAJIB HAZARIKA,"1,782,100",Rejected-AOC,28-Jun-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of AYUSH Health and Wellness Centres in Assam, under the National Health Mission (NHM). The project is focused on building healthcare infrastructure and does not mention any flood-related components or considerations. The tender does not include keywords or context related to flood protection, prevention, or mitigation. Additionally, the department involved is the National Health Mission, which is not typically associated with flood management. Therefore, this tender is likely for a regular development project and not specifically related to flood-related infrastructure or emergency response.",Non-Flood,success,
2023_PWBNH_31328_1,SE(B)/DIB/CS-03/23-24/196-A,Installation of Medical Gas Generation Plant at AMCH Dibrugarh,Installation of Medical Gas Generation Plant at AMCH Dibrugarh Construction of Civil Works and Electrical Works Phase III Out Capacity 500 LPM near Orthopedics Department for the year 2022-23 Group-A,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,22-Jun-2023 09:00 AM,22-Jun-2023 11:00 AM ,180.0,No ,No,Online,27-Jun-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,AMCH Dibrugarh,786002.0,2.0,"68,91,009",B.S. ASSOCIATES,"8,190,747",Rejected-AOC,07-Jun-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"The tender is for the installation of a medical gas generation plant at the Assam Medical College and Hospital (AMCH) in Dibrugarh. The project involves the construction of civil and electrical works for a 500 LPM (Liters Per Minute) capacity plant near the Orthopedics Department. The tender is for the year 2022-23 and is part of a larger Group-A project.

Based on the information provided, this tender does not appear to be directly related to flood-related infrastructure or development. The project is focused on the installation of a medical gas generation plant, which is a standard hospital infrastructure requirement and not a flood-related work. There are no mentions of flood protection, prevention, or mitigation measures in the tender details.

Additionally, the tender does not mention any specific flood-related keywords, such as embankments, dykes, drainage systems, or erosion control. The department involved is the Public Works Building and NH Department, which is not typically associated with flood management projects.

Therefore, based on the information provided, this tender can be classified as a non-flood-related project.",Non-Flood,success,
2023_PWBNH_31329_1,SE(B)/DIB/CS-03/23-24/196-A,Construction of PSA Oxygen Plant at Naharkatia CHC 150 LPM Capacity,"Construction of PSA Oxygen Plant at Naharkatia CHC 150 LPM Capacity under District Dibrugarh for the year 2021-22, Group-B",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,22-Jun-2023 09:00 AM,22-Jun-2023 11:00 AM ,180.0,No ,No,Online,27-Jun-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,at Naharkatia CHC,786610.0,2.0,"71,14,061",B.S. ASSOCIATES,"7,350,000",Rejected-AOC,07-Jun-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"The tender is for the construction of a PSA Oxygen Plant at Naharkatia CHC with a capacity of 150 LPM. The project is under the Public Works Building and NH Department, specifically the Chief Engineer-Building, SE-Jorhat Circle, and EE-Dibrugarh Building Division. The tender does not mention any flood-related keywords or context, and there are no indications that the project is related to flood protection, prevention, or mitigation. The project appears to be a standard construction work for a healthcare facility, which is not directly related to flood-related infrastructure or development.",Non-Flood,success,
2023_PWBNH_32639_1,CS/213/2023-24/3685,"Repairing,Renovation and Upgradation works of Block No.B2 including providing modular kichen,changing of all bathroom fittings changing of all floor and wall tiles changing of all doors and windows,providing celling and providing antitermite treatmen","Repairing,Renovation and Upgradation works of Block No.B2 including providing modular kichen,changing of all bathroom fittings changing of all floor and wall tiles changing of all doors and windows,providing celling and providing antitermite treatmen",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,26-Sep-2023 11:00 AM,03-Oct-2023 11:00 AM ,180.0,No ,No,Online,16-Oct-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH,Khanapara,781022.0,2.0,"42,75,590",UCN CONSTRUCTION COMPANY PRIVATE LIMITED,"4,500,000",Rejected-Technical,01-Jun-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH,"The tender details provided do not indicate any direct flood-related work or infrastructure. The description mentions general repair, renovation, and upgradation works for a residential building, including providing a modular kitchen, changing bathroom fittings, floor and wall tiles, doors and windows, and providing ceiling and anti-termite treatment. These are typical construction and maintenance activities not specifically related to flood protection or mitigation. The department involved is the Public Works Building and NH Department, which suggests this is a regular building maintenance project rather than a flood-focused initiative. There are no keywords or context related to flood prevention, drainage systems, or other flood-related infrastructure. The temporal factors, such as the lack of mention of seasonal timing, also do not indicate this is a pre-monsoon or post-flood restoration work. Overall, the tender details do not suggest this is a flood-related project.",Non-Flood,success,
2023_PWBNH_32730_2,CE/TB-VII/22/2023/18 Dated Guwahati 29th Sept 2023,Jagannath Community and Skill Centre at Dherai TE under Dhekiajuli LAC (Pkg. No.53),Jagannath Community and Skill Centre at Dherai TE under Dhekiajuli LAC (Pkg. No.53),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,30-Sep-2023 06:55 PM,NA ,180.0,No ,No,Online,25-Oct-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Dhekiajuli,784110.0,2.0,"1,40,73,143",BICHITRA BASUMATARY,"14,073,043",Rejected-AOC,29-Jun-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for the construction of a Jagannath Community and Skill Centre at Dherai TE under Dhekiajuli LAC. The project is part of the Public Works Building and NH Department, and there are no explicit mentions of flood-related works or infrastructure. The tender description does not include any keywords or context related to flood protection, prevention, or disaster management. Additionally, there is no information provided about the project's location being in a flood-prone area or the timing of the work in relation to the monsoon season. Based on the available details, this tender appears to be for a standard community development project and does not seem to be directly related to flood-related infrastructure or disaster management.",Non-Flood,success,
2023_PWBNH_32861_1,SE/NBC/PANDAL/NAGAON/840,"Arrangement of Temporary Pandal, Dais, Barricading Branding, Temporary VVIP andVIP Toilets etc. In connection with the programme from 10th October 2023 to 15th October 2023 at various districts Nagaon Neherubali Field in presence of Hon ble Chie","Arrangement of Temporary Pandal, Dais, Barricading Branding, Temporary VVIP andVIP Toilets etc. In connection with the programme from 10th October 2023 to 15th October 2023 at various districts Nagaon Neherubali Field in presence of Hon ble Chie",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,07-Oct-2023 03:30 PM,07-Oct-2023 04:00 PM ,180.0,No ,No,Online,10-Oct-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,NAGAON,782001.0,2.0,"80,00,000",BHAWANI MARKETING PVT.LTD,"7,993,212.06",Rejected-AOC,15-Jun-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,"The tender is for the arrangement of temporary infrastructure like pandals, dais, barricading, and temporary VVIP and VIP toilets in connection with a program at the Nagaon Neherubali Field from October 10th to 15th, 2023. The tender does not mention any flood-related works or infrastructure, nor does it indicate that the program is in response to a flood event. The department involved is the Public Works Building and NH Department, which is not typically associated with flood management or disaster response. Based on the information provided, this tender appears to be for a regular event or program and does not seem to be flood-related.",Non-Flood,success,
2023_PWBNH_33341_9,TECH.II/256/2022/ 63 Dated Guwahati 19th Oct 2023,"TGR-87 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Batamara High School. Dist Sivasagar","TGR-87 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Batamara High School. Dist Sivasagar",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,30-Oct-2023 09:00 AM,NA ,180.0,No ,No,Online,13-Nov-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Sivasagar,785640.0,2.0,"2,88,24,000",A B TENT HOUSE,,Accepted-AOC,,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for the construction of model secondary schools in the tea garden areas of Assam, specifically at the Batamara High School in Sivasagar district. The description does not mention any flood-related aspects, and the department involved is the Public Works Building and NH Department, which suggests regular construction and infrastructure development rather than flood-related works. There are no keywords or context indicating flood protection, prevention, or mitigation. The tender also does not mention any temporal factors like pre-monsoon preparation or post-flood restoration. Overall, the tender appears to be for a standard building construction project and does not seem to be flood-related.",Non-Flood,success,
2023_PWBNH_33561_2,I/315517/2023 Dated 19-10-2023,"Consultancy services for the works Construction of Indoor Stadium of size (77.00m x 55.45m) with RCC Gallery of 552 capacity at Nagshankar, Sootea, Biswanath Chariali, Assam","Consultancy services for the works Construction of Indoor Stadium of size (77.00m x 55.45m) with RCC Gallery of 552 capacity at Nagshankar, Sootea, Biswanath Chariali, Assam",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,06-Nov-2023 01:00 PM,NA ,180.0,No ,No,Online,29-Nov-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Biswanath Chariali,784176.0,2.0,"33,25,000",CP and DS Associates,"1,521,000",Rejected-Technical,18-Jun-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for consultancy services related to the construction of an indoor stadium with an RCC gallery in Nagshankar, Sootea, Biswanath Chariali, Assam. The project does not appear to be directly related to flood protection, prevention, or mitigation. There are no mentions of flood-related infrastructure, emergency response facilities, or drainage systems in flood-prone areas. The tender also does not mention any temporal factors like pre-monsoon preparation or post-flood restoration. The project seems to be a regular construction work for a sports facility, which is not a primary indicator of a flood-related project.",Non-Flood,success,
2023_PWBNH_34068_10,Tech-I/11/2023/12 Dated Guwahati 14h Nov 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-X,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-X,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,20-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Assam,785675.0,2.0,"79,12,35,936",GANPATI CONSTRUCTION COMPANY,,Accepted-AOC,25-Jun-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for infrastructure development of 126 secondary schools in Assam under the Rural Infrastructure Development Fund (RIDF). While the description mentions ""LAC wise"" (likely referring to Legislator Assembly Constituency), there are no explicit references to flood-related works or flood-prone areas. The tender does not mention any flood protection, prevention, or mitigation measures. The department involved is the Public Works Building and NH Department, which is a general infrastructure agency and not a specialized flood management authority. Overall, the tender appears to be for regular school infrastructure development and not specifically related to flood-related projects.",Non-Flood,success,
2023_PWBNH_34068_11,Tech-I/11/2023/12 Dated Guwahati 14h Nov 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-XI,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-XI,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,20-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Assam,781136.0,2.0,"46,11,45,300",GANPATI CONSTRUCTION COMPANY,"488,324,662",Accepted-AOC,25-Jun-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for infrastructure development of 126 secondary schools in Assam under the Rural Infrastructure Development Fund (RIDF-XXIX). While the description mentions ""LAC wise"" (likely referring to Legislator Assembly Constituencies), there are no explicit references to flood-related works or infrastructure. The tender appears to be for general school infrastructure development rather than any specific flood protection or mitigation measures. The department involved is the Public Works Building and NH Department, which is not typically associated with flood management projects. Overall, the tender details do not indicate a primary focus on flood-related activities.",Non-Flood,success,
