Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,classification_reasoning,classification_intent,classification_status,classification_error
2023_PHED_31275_10,PHE_34_JJM_PB_22_23_T_8218_24,PKG 10 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Hailakandi Circle,PKG 10 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Hailakandi Circle,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,21-Jun-2023 10:00 AM,NA ,120.0,No ,No,Not Applicable,20-Jul-2023 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Hailakandi,788151.0,1.0,0.0,Subhra Baran Dasgupta,1.0,Accepted-AOC,17-Aug-2024,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,"The tender is for the fixation of rates for additional items of new Piped Water Supply Schemes (PWSS) to be executed under the Jal Jeevan Mission (JJM) in Assam's Hailakandi Circle. While water management projects can be considered a secondary indicator for flood-related works, the primary purpose of this tender is not directly related to flood protection or prevention. The tender does not mention any flood-specific keywords, emergency response, or infrastructure reinforcement in flood-prone areas. It appears to be a routine water supply project rather than a flood-mitigation or disaster response initiative.",Non-Flood,success,
2023_PHED_31275_11,PHE_34_JJM_PB_22_23_T_8218_24,PKG 11 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under KAAC Zone,PKG 11 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Karbi Anglong Autonomous Council Zone,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,21-Jun-2023 10:00 AM,NA ,120.0,No ,No,Not Applicable,20-Jul-2023 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Karbi Anglong,782460.0,1.0,0.0,M/S DAS ENTERPRISE,1.0,Accepted-AOC,17-Aug-2024,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,"The tender is for the fixation of rates for additional items of new Piped Water Supply Schemes (PWSS) to be executed under the Jal Jeevan Mission (JJM) in the Karbi Anglong Autonomous Council (KAAC) zone of Assam. The tender is issued by the Public Health Engineering Department (PHED) and is focused on water supply infrastructure development, rather than flood-related works. While water management projects can sometimes be related to flood mitigation, the description does not mention any specific flood-related components or considerations. The tender appears to be for routine water supply infrastructure development and not directly related to flood protection or prevention.",Non-Flood,success,
2023_PHED_31275_12,PHE_34_JJM_PB_22_23_T_8218_24,PKG 12 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under BTAD Zone,PKG 12 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under BTAD Zone,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,21-Jun-2023 10:00 AM,NA ,120.0,No ,No,Not Applicable,20-Jul-2023 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Kokrajhar,783370.0,1.0,0.0,Seacrow EPC Contractors LLP,1.0,Accepted-AOC,17-Aug-2024,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,"The tender is for the fixation of rates for additional items of new Piped Water Supply Schemes (PWSS) to be executed under the Jal Jeevan Mission (JJM) in the Assam region. While water management projects can be considered a secondary indicator for flood-related works, the primary purpose of this tender seems to be the establishment of new water supply infrastructure rather than flood protection or mitigation. There are no explicit mentions of flood-related keywords, emergency response, or flood-prone areas. The department involved is the Public Health Engineering Department, which suggests a focus on general water supply and sanitation rather than flood management. Therefore, based on the information provided, this tender appears to be non-flood-related.",Non-Flood,success,
2023_PHED_31275_2,PHE_34_JJM_PB_22_23_T_8218_24,PKG 02 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Guwahati Circle,PKG 02 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Guwahati Circle,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,21-Jun-2023 10:00 AM,NA ,120.0,No ,No,Not Applicable,20-Jul-2023 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Guwahati,781021.0,1.0,0.0,M/S B.S. ENTERPRISE,1.0,Accepted-AOC,09-Aug-2024,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,"The tender is for the fixation of rates for additional items of new Piped Water Supply Schemes (PWSS) to be executed under the Jal Jeevan Mission (JJM) in Assam. The project is focused on water supply infrastructure development, which is not directly related to flood protection or mitigation. While water management projects can sometimes be considered in the context of flood-related works, this tender does not mention any specific flood-related components or considerations. The department involved is the Public Health Engineering Department, which is responsible for water supply and sanitation, rather than a dedicated flood management agency. Therefore, based on the information provided, this tender is more likely to be a non-flood-related infrastructure development project.",Non-Flood,success,
2023_PHED_31275_3,PHE_34_JJM_PB_22_23_T_8218_24,PKG 03 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Nalbari Circle,PKG 03 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Nalbari Circle,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,21-Jun-2023 10:00 AM,NA ,120.0,No ,No,Not Applicable,20-Jul-2023 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Nalbari,781335.0,1.0,0.0,Seacrow EPC Contractors LLP,1.0,Accepted-AOC,12-Aug-2024,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,"The tender is for the fixation of rates for additional items of new Piped Water Supply Schemes (PWSS) to be executed under the Jal Jeevan Mission (JJM) in Assam. The project is focused on water supply infrastructure development, which is not directly related to flood protection or mitigation. While water management projects can sometimes be considered in the context of flood-related works, this tender does not explicitly mention any flood-related components or considerations. The department involved is the Public Health Engineering Department, which is responsible for water supply and sanitation, rather than a dedicated flood management agency. Therefore, based on the information provided, this tender is more likely to be a non-flood-related infrastructure development project.",Non-Flood,success,
2023_PHED_31275_4,PHE_34_JJM_PB_22_23_T_8218_24,PKG 04 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Tezpur Circle,PKG 04 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Tezpur Circle,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,21-Jun-2023 10:00 AM,NA ,120.0,No ,No,Not Applicable,20-Jul-2023 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Tezpur,784001.0,1.0,0.0,BHUBANESWAR BARUAH,1.0,Accepted-AOC,12-Aug-2024,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,"The tender is for the fixation of rates for additional items of new Piped Water Supply Schemes (PWSS) to be executed under the Jal Jeevan Mission (JJM) in Assam's Tezpur Circle. While water management projects can be considered under the secondary indicators for flood-related works, this tender does not explicitly mention any flood protection, prevention, or mitigation measures. The description focuses on the installation of new water supply infrastructure, which is a general development work rather than a flood-specific project. There are no keywords or context indicating that this is a flood-related tender. Therefore, based on the information provided, this tender is more likely to be classified as non-flood-related.",Non-Flood,success,
2023_PHED_31275_5,PHE_34_JJM_PB_22_23_T_8218_24,PKG 05 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under North Lakhimpur Circle,PKG 05 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under North Lakhimpur Circle,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,21-Jun-2023 10:00 AM,NA ,120.0,No ,No,Not Applicable,20-Jul-2023 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,North Lakhimpur,787001.0,1.0,0.0,DIJIT CHUTIA,1.0,Accepted-AOC,13-Aug-2024,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,"The tender is for the fixation of rates for additional items of new Piped Water Supply Schemes (PWSS) to be executed under the Jal Jeevan Mission (JJM) in Assam. The project is focused on water supply infrastructure development, which is not directly related to flood protection or mitigation. While water management projects can sometimes be considered in the context of flood-related works, this tender does not mention any specific flood-related components or considerations. The department involved is the Public Health Engineering Department, which is responsible for water supply and sanitation, rather than a department focused on flood management or disaster response. Therefore, based on the information provided, this tender is more likely to be a non-flood-related infrastructure project.",Non-Flood,success,
2023_PHED_31275_6,PHE_34_JJM_PB_22_23_T_8218_24,PKG 06 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Dibrugarh Circle,PKG 06 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Dibrugarh Circle,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,21-Jun-2023 10:00 AM,NA ,120.0,No ,No,Not Applicable,20-Jul-2023 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Dibrugarh,786001.0,1.0,0.0,Mamun Ikramul Haque Chowdhury,1.0,Accepted-AOC,16-Aug-2024,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,"The tender is for the fixation of rates for additional items of new Piped Water Supply Schemes (PWSS) to be executed under the Jal Jeevan Mission (JJM) in Assam's Dibrugarh Circle. While water management projects can be considered under the secondary indicators for flood-related works, this tender does not explicitly mention any flood protection, prevention, or mitigation measures. The description focuses on the installation of new water supply infrastructure, which is a general development work rather than a flood-specific project. There are no keywords or context indicating that this is a flood-related tender. Therefore, based on the information provided, this tender is more likely to be classified as non-flood-related.",Non-Flood,success,
2023_PHED_31275_7,PHE_34_JJM_PB_22_23_T_8218_24,PKG 07 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Jorhat Circle,PKG 07 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Jorhat Circle,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,21-Jun-2023 10:00 AM,NA ,120.0,No ,No,Not Applicable,20-Jul-2023 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Jorhat,785001.0,1.0,0.0,Mamun Ikramul Haque Chowdhury,1.0,Accepted-AOC,16-Aug-2024,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,"The tender is for the fixation of rates for additional items of new Piped Water Supply Schemes (PWSS) to be executed under the Jal Jeevan Mission (JJM) in Assam's Jorhat Circle. While water management projects can be considered under the secondary indicators for flood-related works, this tender does not explicitly mention any flood protection, prevention, or mitigation measures. The description focuses on the installation of new water supply infrastructure, which is a general development work rather than a flood-specific project. There are no keywords or context indicating that this is a flood-related tender. Additionally, the tender does not mention any temporal factors like pre-monsoon preparation or post-flood restoration. Based on the information provided, this tender appears to be for a non-flood-related infrastructure development project.",Non-Flood,success,
2023_PHED_31275_8,PHE_34_JJM_PB_22_23_T_8218_24,PKG 08 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Nagaon Circle,PKG 08 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Nagaon Circle,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,21-Jun-2023 10:00 AM,NA ,120.0,No ,No,Not Applicable,20-Jul-2023 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Jorhat,785001.0,1.0,0.0,Achintya Kalita,1.0,Accepted-AOC,16-Aug-2024,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,"The tender is for the fixation of rates for additional items of new Piped Water Supply Schemes (PWSS) to be executed under the Jal Jeevan Mission (JJM) in Assam. The project is focused on water supply infrastructure development, which is not directly related to flood protection or mitigation. While water management projects can sometimes be considered in the context of flood-related works, this tender does not explicitly mention any flood-related components or considerations. The department involved is the Public Health Engineering Department, which is responsible for water supply and sanitation, rather than a department focused on flood management or disaster response. Therefore, based on the information provided, this tender is more likely to be a non-flood-related infrastructure project.",Non-Flood,success,
2023_PHED_31275_9,PHE_34_JJM_PB_22_23_T_8218_24,PKG 09 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Cachar Circle,PKG 09 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Cachar Circle,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,21-Jun-2023 10:00 AM,NA ,120.0,No ,No,Not Applicable,20-Jul-2023 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Cachar,788001.0,1.0,0.0,Subhra Baran Dasgupta,1.0,Accepted-AOC,17-Aug-2024,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,"The tender is for the fixation of rates for additional items of new Piped Water Supply Schemes (PWSS) to be executed under the Jal Jeevan Mission (JJM) in the Cachar Circle of the Public Health Engineering Department (PHED) in Assam. While water management projects can be considered a secondary indicator for flood-related works, the primary purpose of this tender appears to be the establishment of new water supply infrastructure rather than flood protection or mitigation. There are no explicit mentions of flood-related keywords, emergency response, or flood-prone areas in the tender details. The department involved is the PHED, which is responsible for general water supply and sanitation, rather than a dedicated flood management agency. Therefore, based on the information provided, this tender is more likely to be non-flood-related.",Non-Flood,success,
2023_PNRD_34317_1,ZPL/RURBAN/36/TEND/BHP/2023/35,"Supply and Installation of Looms, Equipment, Articles etc. for Nine (9) nos. of Loom Sewing Centre at Bihpuria Rurban Cluster, Lakhimpur, Assam","Supply and Installation of Looms, Equipment, Articles etc. for Nine (9) nos. of Loom Sewing Centre at Bihpuria Rurban Cluster, Lakhimpur, Assam",Goods,Open Tender,Supply,Machineries,No,No,NA ,01-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,18-Dec-2023 10:00 AM,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||Lakhimpur Zilla Parishad,Lakhimpur,784163.0,2.0,"34,80,822",Abdul Hakim,"3,411,206",Accepted-AOC,03-Jul-2024,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||Lakhimpur Zilla Parishad,"The tender is for the supply and installation of looms, equipment, and articles for nine loom sewing centers in the Bihpuria Rurban Cluster, Lakhimpur, Assam. The tender does not mention any flood-related works, infrastructure, or emergency response facilities. The description and department involved (Principal Secretary- P and RD- Assam Secretariat, Commissioner- P and RD- PNRD, Lakhimpur Zilla Parishad) suggest this is a regular development project for setting up sewing centers, rather than a flood-related initiative. There are no keywords or context indicating flood protection, prevention, or mitigation. The tender also does not mention any temporal factors like pre-monsoon preparation or post-flood restoration. Based on the information provided, this tender appears to be for a non-flood-related infrastructure project.",Non-Flood,success,
2023_PNRD_34487_1,SIPRD/Tech/19/2023/01,Construction of Administrative Building G PLUS 1 for DPRC at Baksa,Construction of Administrative Building G PLUS 1 for DPRC at Baksa,Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,08-Dec-2023 05:00 PM,18-Dec-2023 12:00 PM ,180.0,No ,No,Online,02-Jan-2024 09:00 AM,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,Baksa District,781372.0,2.0,"89,84,262",M/s Macrocosm Builders,"8,085,835.8",Rejected-AOC,12-Jul-2024,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,"The tender is for the construction of an administrative building for the DPRC (District Panchayat and Rural Development) at Baksa. The description does not mention any flood-related aspects, and the department involved is the Principal Secretary of P&RD (Panchayat and Rural Development) and the Commissioner of P&RD, which are not typically associated with flood management. The tender also does not include any keywords or context related to flood protection, prevention, or mitigation. Based on the information provided, this appears to be a standard building construction project and not a flood-related infrastructure or development work.",Non-Flood,success,
2023_PNRD_34547_1,SIPRD/Tech/19/2023/01,Construction of Hostel Building G PLUS 1 for DPRC at Baksa,Construction of Hostel Building G PLUS 1 for DPRC at Baksa,Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,08-Dec-2023 05:00 PM,18-Dec-2023 12:00 PM ,180.0,No ,No,Online,02-Jan-2024 03:00 PM,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,Baksa,781343.0,2.0,"89,35,198",M/s Macrocosm Builders,"8,041,678.2",Rejected-AOC,12-Jul-2024,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,"The tender is for the construction of a hostel building (G+1) for the DPRC (District Panchayat Resource Center) at Baksa. The description does not mention any flood-related aspects, and the department involved is the Principal Secretary of the Panchayat and Rural Development (P&RD) department, which is not typically associated with flood management or disaster response. There are no keywords or context indicating that this is a flood-related project. The tender also does not specify any seasonal or temporal factors that would suggest it is a pre-monsoon or post-flood restoration work. Overall, the tender appears to be for a regular construction project and does not have any clear flood-related components.",Non-Flood,success,
2023_PWBNH_33873_1,CE/TB-IV/47/2023/01 Dated Guwahati 3rd Nov 2023,"Redevelopment of Secretariat Complex at Dispur, Guwahati-06 (Package-2-Construction of an Open Air Theater and Road along with Parking Facility and Horticulture work)","Redevelopment of Secretariat Complex at Dispur, Guwahati-06 (Package-2-Construction of an Open Air Theater and Road along with Parking Facility and Horticulture work)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,10-Nov-2023 06:00 PM,20-Nov-2023 12:30 PM ,180.0,No ,No,Online,02-Dec-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Dispur,781006.0,2.0,"4,70,63,693",HIGH-TECH ECOGREEN CONTRACTORS LLP,"55,911,893",Accepted-AOC,02-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for the redevelopment of the Secretariat Complex in Dispur, Guwahati, which includes the construction of an open-air theater, a road, a parking facility, and horticulture work. While the location is in Guwahati, which is prone to flooding, the tender does not mention any flood-related aspects or the purpose of flood prevention or mitigation. The project appears to be a general infrastructure development and does not seem to be specifically focused on flood-related works. The department involved is the Public Works Building and NH Department, which is not typically associated with flood management. Therefore, based on the information provided, this tender is more likely to be a non-flood-related project.",Non-Flood,success,
2023_PWBNH_33957_1,"TSK/BLD/CS-01/23-24/C-1/06-A, dtd. 31/10/2023","Floor Treatment of Drawing Hall and Computer Hall at Tinsukia Polytechnic, Makum","Floor Treatment of Drawing Hall and Computer Hall at Tinsukia Polytechnic, Makum",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,15-Nov-2023 04:00 PM,15-Nov-2023 04:00 PM ,180.0,No ,No,Online,20-Nov-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"Tinsukia Polytechnic, Makum",786170.0,2.0,"23,76,704",Lakhyajeet Chetia,"2,450,000",Rejected-AOC,21-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"The tender is for the floor treatment of the Drawing Hall and Computer Hall at Tinsukia Polytechnic, Makum. It does not mention any flood-related works, such as flood protection, flood prevention, or flood-related infrastructure. The tender is for a regular construction project and does not appear to be specifically addressing flood-related issues. The department involved is the Public Works Building and NH Department, which suggests a general infrastructure development focus rather than a flood management one. There are no flood-related keywords or context provided in the tender details.",Non-Flood,success,
2023_PWBNH_33964_1,"TSK/BLD/CS-01/23-24/C-1/06-A, dtd. 31/10/2023","Upgradation of Principal room at Tinsukia Polytechnic, Makum","Upgradation of Principal room at Tinsukia Polytechnic, Makum",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,16-Nov-2023 09:00 AM,16-Nov-2023 09:00 AM ,180.0,No ,No,Online,20-Nov-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"Tinsukia Polytechnic, Makum",786170.0,2.0,"23,64,604",Lakhyajeet Chetia,"2,440,023",Rejected-AOC,21-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"The tender is for the upgradation of the Principal's room at the Tinsukia Polytechnic in Makum. The description does not mention any flood-related work or infrastructure. The department involved is the Public Works Building and NH Department, which is responsible for general construction and maintenance, not specifically flood management. There are no keywords or context indicating this is a flood-related project. Overall, this appears to be a routine building upgradation work and not a flood-related project.",Non-Flood,success,
2023_PWBNH_33999_1,"TSK/BLD/CS-01/23-24/C-1/06-A, dtd. 31/10/2023","Extension of Polymer Coated GS Roof over the Office Building at Tinsukia Polytechnic, Makum","Extension of Polymer Coated GS Roof over the Office Building at Tinsukia Polytechnic, Makum",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Nov-2023 09:00 AM,17-Nov-2023 09:00 AM ,180.0,No ,No,Online,20-Nov-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"Tinsukia Polytechnic, Makum",786170.0,2.0,"23,74,795",Lakhyajeet Chetia,"2,450,025",Rejected-AOC,21-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"The tender is for the extension of a polymer-coated GS roof over an office building at Tinsukia Polytechnic, Makum. The description does not mention any flood-related aspects, and the department involved is the Public Works Building and NH Department, which suggests regular construction and maintenance work rather than flood-related infrastructure. There are no keywords or context indicating flood protection, prevention, or mitigation. The tender also does not mention any temporal factors like pre-monsoon preparation or post-flood restoration. Overall, this appears to be a standard building construction project and not a flood-related one.",Non-Flood,success,
2023_PWBNH_34063_1,CE/TB-IV/48/2023/01 Dated Guwahati 3rd Nov 2023,"Redevelopment of Secretariat Complex at Dispur, Guwahati-06 (Package-3-Construction of Two Parks, a water body, Approach Road along with Entrance Gate, Pass Office and Guard Room)","Redevelopment of Secretariat Complex at Dispur, Guwahati-06 (Package-3-Construction of Two Parks, a water body, Approach Road along with Entrance Gate, Pass Office and Guard Room)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,20-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,11-Dec-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Dispur,781006.0,2.0,"9,68,33,299",HIGH-TECH ECOGREEN CONTRACTORS LLP,"131,303,451",Accepted-AOC,02-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for the redevelopment of the Secretariat Complex in Dispur, Guwahati, which includes the construction of two parks, a water body, an approach road, an entrance gate, a pass office, and a guard room. While the project involves the creation of a water body, there is no explicit mention of flood-related infrastructure or flood prevention/mitigation measures. The tender does not appear to be primarily focused on flood-related works, and the department involved is the Public Works Building and NH Department, which suggests a general infrastructure development project rather than a specialized flood management initiative. Therefore, based on the information provided, this tender is more likely to be a non-flood-related project.",Non-Flood,success,
2023_PWBNH_34068_12,Tech-I/11/2023/12 Dated Guwahati 14h Nov 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-XII,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-XII,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,20-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Assam,784165.0,2.0,"46,15,54,296",JC Construction Pvt Ltd,"418,563,996",Rejected-Technical,17-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for infrastructure development of 126 secondary schools in Assam under the Rural Infrastructure Development Fund (RIDF-XXIX). While the tender mentions ""LAC wise"" (likely referring to Legislator Assembly Constituencies), it does not explicitly state any flood-related context or purpose. The department involved is the Public Works Building and NH Department, which is a general infrastructure agency and not a specialized flood management authority. There are no keywords or descriptions indicating flood protection, prevention, or disaster response. The tender appears to be for regular school infrastructure development rather than any flood-related works. Therefore, based on the information provided, this tender is likely for non-flood-related infrastructure projects.",Non-Flood,success,
2023_PWBNH_34068_3,Tech-I/11/2023/12 Dated Guwahati 14h Nov 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-III,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-III,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,20-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Assam,783335.0,2.0,"72,52,99,608",MS ZED ENGINEERS,"767,367,326",Rejected-AOC,09-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for infrastructure development of 126 secondary schools in Assam under the Rural Infrastructure Development Fund (RIDF-XXIX). While the description mentions ""infrastructure development"", it does not contain any explicit references to flood-related works or flood mitigation. The tender is not associated with any specific season or urgency, and the department involved (Public Works Building and NH Department) is not typically associated with flood management projects. Overall, the tender appears to be for general infrastructure development and does not have a clear flood-related focus.",Non-Flood,success,
