Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_PWBNH_33341_7,TECH.II/256/2022/ 63 Dated Guwahati 19th Oct 2023,"TGR-85 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Cheniamguri High School. Dist Jorhat","TGR-85 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Cheniamguri High School. Dist Jorhat",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,30-Oct-2023 09:00 AM,NA ,180.0,No ,No,Online,13-Nov-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Jorhat,785001.0,2.0,"2,88,24,000",M/S M.Bee Traders,"24,722,064",Rejected-Technical,19-Jul-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_33341_8,TECH.II/256/2022/ 63 Dated Guwahati 19th Oct 2023,"TGR-86 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Fechual Joyshree High School. Dist Jorhat","TGR-86 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Fechual Joyshree High School. Dist Jorhat",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,30-Oct-2023 09:00 AM,NA ,180.0,No ,No,Online,13-Nov-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Jorhat,785001.0,2.0,"2,88,24,000",M/S M.Bee Traders,"29,680,000",Accepted-AOC,19-Jul-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_33454_1,I/324500/2023 Dated 02-11-2023,"PMC service for Establishment of Dedicated Services for the Management of Paediatric and Adult Haematolymphoid cancers in North East India at Dr. B. Borooah Cancer Institute, Guwahati, (Multi-State)","PMC service for Establishment of Dedicated Services for the Management of Paediatric and Adult Haematolymphoid cancers in North East India at Dr. B. Borooah Cancer Institute, Guwahati, (Multi-State)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,02-Nov-2023 02:00 PM,NA ,180.0,No ,No,Online,23-Nov-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Guwahati,781016.0,2.0,"1,82,22,000",ARC Test House and Consultant LLP,"14,960,800",Accepted-AOC,16-Jul-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_34053_5,W-24/2009-10/Pt-I/3662 Dated.31-10-2023,Jagannath Community and Skill Centre at Doormordolong TE under Mahmora LAC in Sivasagar DTBD Sivasagar,Jagannath Community and Skill Centre at Doormordolong TE under Mahmora LAC in Sivasagar DTBD Sivasagar,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,20-Nov-2023 09:00 AM,21-Nov-2023 11:00 AM ,365.0,No ,No,Online,11-Dec-2023 02:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Sivsagar Building Division - PWBNH,Sivasagar,785640.0,2.0,"1,40,73,143",PABITRA CHANGMAI,"14,354,358",Accepted-AOC,06-Jul-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Sivsagar Building Division - PWBNH
2023_PWBNH_34053_6,W-24/2009-10/Pt-I/3662 Dated.31-10-2023,Jagannath Community and Skill Centre at Hingrijan TE under Mahmora LAC in Sivasagar DTBD Sivasagar,Jagannath Community and Skill Centre at Hingrijan TE under Mahmora LAC in Sivasagar DTBD Sivasagar,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,20-Nov-2023 09:00 AM,21-Nov-2023 11:00 AM ,365.0,No ,No,Online,11-Dec-2023 02:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Sivsagar Building Division - PWBNH,Sivasagar,785640.0,2.0,"1,40,73,143",SRI BIJAY KUMAR MORE,"14,073,100",Rejected-Technical,06-Jul-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Sivsagar Building Division - PWBNH
2023_PWBNH_34053_7,W-24/2009-10/Pt-I/3662 Dated.31-10-2023,Jagannath Community and Skill Centre at Khumtai TE under Mahmora LAC in Sivasagar DTBD Sivasagar,Jagannath Community and Skill Centre at Khumtai TE under Mahmora LAC in Sivasagar DTBD Sivasagar,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,20-Nov-2023 09:00 AM,21-Nov-2023 11:00 AM ,365.0,No ,No,Online,11-Dec-2023 02:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Sivsagar Building Division - PWBNH,Sivasagar,785640.0,2.0,"1,40,73,143",SRI BIJAY KUMAR MORE,"14,073,100",Accepted-AOC,06-Jul-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Sivsagar Building Division - PWBNH
2023_PWBNH_34068_2,Tech-I/11/2023/12 Dated Guwahati 14h Nov 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-II,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-II,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,20-Nov-2023 09:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Assam,784110.0,2.0,"52,74,90,624",POOJA ASSOCIATES(CONTRACT DIVN),"558,085,328",Rejected-AOC,15-Jul-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_34261_1,SE(B)/DIB/JC../CS-19/../624-A dt09/11/23,"Jagannath Community and Skill Centre under Tingkhong LAC at Azizbag T.E., (Sl. No. - 14)","Jagannath Community and Skill Centre under Tingkhong LAC at Azizbag T.E., (Sl. No. - 14)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,29-Nov-2023 09:00 AM,29-Nov-2023 11:00 AM ,180.0,No ,No,Online,13-Dec-2023 10:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,Azizbag T.E.,786611.0,2.0,"1,40,73,000",UJJAL KUMAR BARUAH,"14,343,000",Rejected-AOC,10-Jul-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH
2023_PWBNH_34349_1,Tech.II/256/2022/67 Dated Guwahati 21 Nov 2023,"TGR-76 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Tingkhong T.E, Dist Dibrugarh","TGR-76 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Tingkhong T.E, Dist Dibrugarh",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,02-Dec-2023 09:00 AM,NA ,180.0,No ,No,Online,08-Dec-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Dibrugarh,786001.0,2.0,"2,88,24,000",SRI BIJAY KUMAR MORE,"29,679,500",Rejected-Technical,03-Jul-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_34402_2,Tech-II/152/2023,"Construction of Netaji Subhash Chandra Bose Avasiya Vidyalaya at Agomoni block ,Dhubri district. (Pkg-2)","Construction of Netaji Subhash Chandra Bose Avasiya Vidyalaya at Agomoni block ,Dhubri district. (Pkg-2)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,05-Dec-2023 11:00 AM,NA ,180.0,No ,No,Online,20-Dec-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Dhubri,783301.0,2.0,"6,68,61,690",Puberun Real Estate Pvt. Ltd.,"61,555,000",Rejected-AOC,16-Jul-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_35111_1,SE(B)/DIB/JC(T..)/CS-19/23-24/,Jagannath Community and Skill Centre under Tingkhong LAC at Joonktollee T.E. (Sl. No. - 1),Jagannath Community and Skill Centre under Tingkhong LAC at Joonktollee T.E. (Sl. No. - 1),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,01-Jan-2024 09:00 AM,01-Jan-2024 11:00 AM ,180.0,No ,No,Online,04-Jan-2024 10:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,Joonktollee T.E.,786624.0,2.0,"1,70,73,000",PANKAJ KHANIKAR,"14,343,090",Accepted-AOC,10-Jul-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH
2023_PWBNH_35112_1,SE(B)/DIB/JC(T..)/CS-19/23-24/,Jagannath Community and Skill Centre under Tingkhong LAC at Rajgarh T.E. (Sl. No. - 2),Jagannath Community and Skill Centre under Tingkhong LAC at Rajgarh T.E. (Sl. No. - 2),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,01-Jan-2024 09:00 AM,01-Jan-2024 11:00 AM ,180.0,No ,No,Online,04-Jan-2024 10:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,Rajgarh T.E.,786611.0,2.0,"1,40,73,000",PANKAJ KHANIKAR,"14,343,090",Accepted-AOC,10-Jul-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH
2023_PWD_32684_105,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_91 Construction of Sukapha Nagar Drain at Joikhamsang Path ( From Ch 0.00m to 1600.00m) under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Nazira MB","MMNPPNA_23_24_91 Construction of Sukapha Nagar Drain at Joikhamsang Path ( From Ch 0.00m to 1600.00m) under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Nazira MB",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Oct-2023 06:00 PM,09-Oct-2023 12:00 PM ,180.0,No ,No,Online,17-Oct-2023 02:00 PM,Public Works Roads Department,Nazira MB,781003.0,2.0,"2,25,00,000",ADITYA DOWARAH,"20,250,000",Accepted-AOC,16-Jul-2024,Public Works Roads Department
2023_PWD_32684_117,CE/DEV/TB/08/2023-24/14,MMNPPNA_23_24_23 (i) Construction of RCC covered drain at DIBRUGARH UNIVERSITY LINK ROAD (ii) Construction of RCC covered drain at Benudhar Rajkhowa Road (iii) Construction of RCC covered drain at Guardpara Bylane (iv) Construction of RCC covered,MMNPPNA_23_24_23 (i) Construction of RCC covered drain at DIBRUGARH UNIVERSITY LINK ROAD (ii) Construction of RCC covered drain at Benudhar Rajkhowa Road (iii) Construction of RCC covered drain at Guardpara Bylane (iv) Construction of RCC covered,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Oct-2023 05:00 PM,09-Oct-2023 12:00 PM ,180.0,No ,No,Online,17-Oct-2023 02:00 PM,Public Works Roads Department,Dibrugarh MB,781003.0,2.0,"2,26,08,000",Anuj Saikia,"23,527,460",Accepted-AOC,20-Jul-2024,Public Works Roads Department
2023_PWD_32684_122,CE/DEV/TB/08/2023-24/14,MMNPPNA_23_24_72 (i) Improvement of Bajrangbali Path via Bharmakumaris connecting Nepali Basti (Ch. 0.00m to Ch. 500.00m) (ii) Construction of Hatibhanga Colony PWD Road to Maa Shitla Mandir at Durga Colony (iii) Re-construction of Middle Market to I,MMNPPNA_23_24_72 (i) Improvement of Bajrangbali Path via Bharmakumaris connecting Nepali Basti (Ch. 0.00m to Ch. 500.00m) (ii) Construction of Hatibhanga Colony PWD Road to Maa Shitla Mandir at Durga Colony (iii) Re-construction of Middle Market to I,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Oct-2023 05:00 PM,09-Oct-2023 12:00 PM ,180.0,No ,No,Online,17-Oct-2023 02:00 PM,Public Works Roads Department,Lumding MB,781003.0,2.0,"3,09,76,000",Philip Haflongbar,"29,382,869",Accepted-AOC,02-Jul-2024,Public Works Roads Department
2023_PWD_32684_17,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_47 (i) Widening and Strengthening of Shankar Baruah Path from Jagat Goswami Path to Dhodar Ali at Paanch Ali (from Ch.0.00 m to Ch.750.00 m), (L-0.75 Km) (ii) Re-construction of G.D to G.M road from Tennis Club to Thana Chariali","MMNPPNA_23_24_47 (i) Widening and Strengthening of Shankar Baruah Path from Jagat Goswami Path to Dhodar Ali at Paanch Ali (from Ch.0.00 m to Ch.750.00 m), (L-0.75 Km) (ii) Re-construction of G.D to G.M road from Tennis Club to Thana Chariali",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Sep-2023 04:00 PM,09-Oct-2023 12:00 PM ,180.0,No ,No,Online,17-Oct-2023 02:00 PM,Public Works Roads Department,Golaghat MB,781003.0,2.0,"4,00,38,000",Mohinis Trade and Construction,"40,037,883",Accepted-AOC,01-Jul-2024,Public Works Roads Department
2023_PWD_32684_25,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_80 Construction of Bapuji Stadium road from CH 0.00 Km to 0.45 Km as Gaurab Path under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Moriani MB","MMNPPNA_23_24_80 Construction of Bapuji Stadium road from CH 0.00 Km to 0.45 Km as Gaurab Path under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Moriani MB",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Sep-2023 04:00 PM,09-Oct-2023 12:00 PM ,180.0,No ,No,Online,17-Oct-2023 02:00 PM,Public Works Roads Department,Moriani MB,781003.0,2.0,"1,20,11,000",SRI SANJIB DAS,"10,809,900",Rejected-AOC,16-Jul-2024,Public Works Roads Department
2023_PWD_32684_28,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_98 Construction of Mahatma Gandhi Path as Gaurab Path under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Rangapara MB","MMNPPNA_23_24_98 Construction of Mahatma Gandhi Path as Gaurab Path under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Rangapara MB",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Sep-2023 04:00 PM,09-Oct-2023 12:00 PM ,180.0,No ,No,Online,17-Oct-2023 02:00 PM,Public Works Roads Department,Rangapara MB,781003.0,2.0,"1,50,64,000",SRI.LALIT KUMAR AGARWALLA,"15,064,000",Rejected-AOC,09-Jul-2024,Public Works Roads Department
2023_PWD_32684_50,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_11 Improvement of Narikolguri to Lahoty Road as Gaurav Path (Ch. 0.00 m to 1300.00 m) under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Dergaon MB","MMNPPNA_23_24_11 Improvement of Narikolguri to Lahoty Road as Gaurav Path (Ch. 0.00 m to 1300.00 m) under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Dergaon MB",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Oct-2023 06:00 PM,09-Oct-2023 12:00 PM ,180.0,No ,No,Online,17-Oct-2023 02:00 PM,Public Works Roads Department,Dergaon MB,781003.0,2.0,"2,70,63,000",Amal Bharali,"24,356,700",Accepted-AOC,11-Jul-2024,Public Works Roads Department
2023_PWD_32684_69,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_65 (i) Construction of Steamer Ghat road road side drain (From Ch-0.00 m to Ch-365.00 M), (ii) Construction of RCC covered road side drain on Sonarpatty Road No.2, (iii) Construction of RCC covered road side drain on Vivekanda Road,","MMNPPNA_23_24_65 (i) Construction of Steamer Ghat road road side drain (From Ch-0.00 m to Ch-365.00 M), (ii) Construction of RCC covered road side drain on Sonarpatty Road No.2, (iii) Construction of RCC covered road side drain on Vivekanda Road,",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Oct-2023 12:00 PM,09-Oct-2023 12:00 PM ,180.0,No ,No,Online,17-Oct-2023 02:00 PM,Public Works Roads Department,Kharupetia MB,781003.0,2.0,"2,70,34,000",KAUSHIK KUMAR CHOUDHURY,"24,330,600",Rejected-AOC,19-Jul-2024,Public Works Roads Department
2023_PWD_32684_79,CE/DEV/TB/08/2023-24/14,"MMNPPNA_23_24_112 (i) Construction of both side guard wall of Longaikhal- Starting from Apanjan Pally to Silchar Hailakandi Road at C.R. Avenue Statue point via Mahanambrata Sarani, (ii) Improvement of Madan Mohan Road including RCC drains both sides","MMNPPNA_23_24_112 (i) Construction of both side guard wall of Longaikhal- Starting from Apanjan Pally to Silchar Hailakandi Road at C.R. Avenue Statue point via Mahanambrata Sarani, (ii) Improvement of Madan Mohan Road including RCC drains both sides",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Oct-2023 12:00 PM,09-Oct-2023 12:00 PM ,180.0,No ,No,Online,17-Oct-2023 02:00 PM,Public Works Roads Department,Silchar MB,781003.0,2.0,"3,56,08,000",Panna Deb,"35,557,082",Accepted-AOC,19-Jul-2024,Public Works Roads Department
2023_PWD_32885_15,CE/DEV/TB/08/2023-24/16,"MMNPPNA_23_24_159 (i) Improvement of Road from NT Road to Satsang School.( Disang Dong Road) (Ch. 0.00 m to 215.00m), (ii) Construction of road from Kamalakanta Khetra to Mujjamil Haque Link Road (Ch. 0.00 m to 320.00m), (iii) Construction of Se","MMNPPNA_23_24_159 (i) Improvement of Road from NT Road to Satsang School.( Disang Dong Road) (Ch. 0.00 m to 215.00m), (ii) Construction of road from Kamalakanta Khetra to Mujjamil Haque Link Road (Ch. 0.00 m to 320.00m), (iii) Construction of Se",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,10-Oct-2023 06:00 PM,19-Oct-2023 12:00 PM ,180.0,No ,No,Online,27-Oct-2023 02:00 PM,Public Works Roads Department,Biswanath Chariali MB,781003.0,2.0,"1,04,05,000",ROBERT PHUKAN,"9,364,500",Rejected-AOC,11-Jul-2024,Public Works Roads Department
2023_PWD_32885_2,CE/DEV/TB/08/2023-24/16,"MMNPPNA_23_24_146 (i)Reconstruction of road from Baithalangso Longre road to Rongphar gaon via Mouzadar gaon (From Ch. 200.00m to Ch. 1000.00m), (ii) Reconstruction of road from 3RD KM of Baithalangso Longre Road to Umru from ( Ch. 0.00m to Ch. 400.0","MMNPPNA_23_24_146 (i)Reconstruction of road from Baithalangso Longre road to Rongphar gaon via Mouzadar gaon (From Ch. 200.00m to Ch. 1000.00m), (ii) Reconstruction of road from 3RD KM of Baithalangso Longre Road to Umru from ( Ch. 0.00m to Ch. 400.0",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,13-Oct-2023 05:00 PM,19-Oct-2023 12:00 PM ,180.0,No ,No,Online,27-Oct-2023 02:00 PM,Public Works Roads Department,Baithalangso MB,781003.0,2.0,"1,25,16,000",Prasanta Malakar,"11,264,400",Rejected-AOC,04-Jul-2024,Public Works Roads Department
2023_PWD_32885_3,CE/DEV/TB/08/2023-24/16,"MMNPPNA_23_24_148 Construction of Gaurav Path Road at Basugaon Thana Road from(Ch. 0.00m to Ch. 500.00m) under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Basugaon MB","MMNPPNA_23_24_148 Construction of Gaurav Path Road at Basugaon Thana Road from(Ch. 0.00m to Ch. 500.00m) under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Basugaon MB",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Oct-2023 09:00 AM,19-Oct-2023 12:00 PM ,180.0,No ,No,Online,27-Oct-2023 02:00 PM,Public Works Roads Department,Basugaon MB,781003.0,2.0,"1,16,50,000",DHAJEN WARY,"10,485,000",Not Admitted-Fee/PreQual/Technical,16-Jul-2024,Public Works Roads Department
2023_PWD_32885_4,CE/DEV/TB/08/2023-24/16,"MMNPPNA_23_24_149 (i) Construction of RCC Drainage System at Basugaon Bazar road no. 1, (ii) Construction of RCC Drainage System at Basugaon Bazar road no. 2, (iii) Construction of RCC Drainage System at Basugaon Bazar road no. 3, (iv) Construction","MMNPPNA_23_24_149 (i) Construction of RCC Drainage System at Basugaon Bazar road no. 1, (ii) Construction of RCC Drainage System at Basugaon Bazar road no. 2, (iii) Construction of RCC Drainage System at Basugaon Bazar road no. 3, (iv) Construction",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Oct-2023 09:00 AM,19-Oct-2023 12:00 PM ,180.0,No ,No,Online,27-Oct-2023 02:00 PM,Public Works Roads Department,Basugaon MB,781003.0,2.0,"2,83,49,000",DULAL DEBNATH,"25,514,100",Not Admitted-Fee/PreQual/Technical,20-Jul-2024,Public Works Roads Department
2023_PWD_32885_58,CE/DEV/TB/08/2023-24/16,"MMNPPNA_23_24_197 (i) Reconstruction of Road from Howraghat to Perakhowa at Howraghat town , (ii)Improvement of road from Howraghat Ward no 1 to Semson Sing Engti Road, (iii) Improvement of road from Howraghat pub Dikhare link road to ward no 2 , (iv","MMNPPNA_23_24_197 (i) Reconstruction of Road from Howraghat to Perakhowa at Howraghat town , (ii)Improvement of road from Howraghat Ward no 1 to Semson Sing Engti Road, (iii) Improvement of road from Howraghat pub Dikhare link road to ward no 2 , (iv",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,13-Oct-2023 05:55 PM,19-Oct-2023 12:00 PM ,180.0,No ,No,Online,27-Oct-2023 02:00 PM,Public Works Roads Department,Howaraghat MB,781003.0,2.0,"1,50,00,000",KULDEEP BORA,"13,500,000",Rejected-AOC,04-Jul-2024,Public Works Roads Department
2023_PWD_32885_71,CE/DEV/TB/08/2023-24/16,"MMNPPNA_23_24_144 (i)Repairing of SH-2 to Lengtisinga Road (Deohati to Sontoshpur), (ii) Periodic Renewal to Cosmos Club Road (iii) Periodic Renewal to JNM girls high school to Basantipara Road, (iv) Periodic Renewal to Abhayapuri college to","MMNPPNA_23_24_144 (i)Repairing of SH-2 to Lengtisinga Road (Deohati to Sontoshpur), (ii) Periodic Renewal to Cosmos Club Road (iii) Periodic Renewal to JNM girls high school to Basantipara Road, (iv) Periodic Renewal to Abhayapuri college to",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Oct-2023 03:00 PM,19-Oct-2023 12:00 PM ,180.0,No ,No,Online,27-Oct-2023 02:00 PM,Public Works Roads Department,Abhayapuri MB,781003.0,2.0,"1,47,12,000",Ritu Kumar Das,"13,240,800",Rejected-AOC,11-Jul-2024,Public Works Roads Department
2023_PWD_32885_85,CE/DEV/TB/08/2023-24/16,"MMNPPNA_23_24_181 Construction of N. S. Road in Dhubri Town( Ch 0.00 m to 914.00m) under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Dhubri MB","MMNPPNA_23_24_181 Construction of N. S. Road in Dhubri Town( Ch 0.00 m to 914.00m) under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Dhubri MB",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,14-Oct-2023 12:55 PM,19-Oct-2023 12:00 PM ,180.0,No ,No,Online,27-Oct-2023 02:00 PM,Public Works Roads Department,Dhubri MB,781003.0,2.0,"3,06,50,000",Hiya Construction,"30,650,000",Accepted-AOC,18-Jul-2024,Public Works Roads Department
2023_PWD_32885_94,CE/DEV/TB/08/2023-24/16,"MMNPPNA_23_24_231 (i) Improvement and Upgrading of road from Nayahat to Sapatgram Road in Sapatgram Town (Ch 16.744 Km to 17.294 Km), (ii) Improvement of Road from Sapatgram to Madhusen Road in sapatgram Town ( Ch 0.00 Km to 0.55 Km), (iii) Improve","MMNPPNA_23_24_231 (i) Improvement and Upgrading of road from Nayahat to Sapatgram Road in Sapatgram Town (Ch 16.744 Km to 17.294 Km), (ii) Improvement of Road from Sapatgram to Madhusen Road in sapatgram Town ( Ch 0.00 Km to 0.55 Km), (iii) Improve",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,14-Oct-2023 12:55 PM,19-Oct-2023 12:00 PM ,180.0,No ,No,Online,27-Oct-2023 02:00 PM,Public Works Roads Department,Sapatgram MB,781003.0,2.0,"2,99,89,000",M/S PRAGATI SALES & SUPPLY,"26,990,100",Rejected-AOC,02-Jul-2024,Public Works Roads Department
2023_PWD_32932_13,CE/STBR/RIDF XXIX/NIT/23/23-24/2 Dtd 30-09-2023,"Package No.RIDF-XXIX/Dhubri/02 Construction of RCC Br. No. 3/1 on Mahamaya IB to Gutipara under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,Bilasipara Wes LAC","Package No.RIDF-XXIX/Dhubri/02 Construction of RCC Br. No. 3/1 on Mahamaya IB to Gutipara under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,Bilasipara Wes LAC",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,10-Oct-2023 05:00 PM,NA ,180.0,No ,No,Online,01-Nov-2023 11:00 AM,Public Works Roads Department,Dhubri,783301.0,2.0,"4,62,11,000",UNICON PROJECTS PVT. LTD.,"41,589,900",Rejected-AOC,13-Jul-2024,Public Works Roads Department
2023_PWD_32932_14,CE/STBR/RIDF XXIX/NIT/23/23-24/2 Dtd 30-09-2023,"Package No.RIDF-XXIX/Dhubri/03 Construction of RCC Br No-5/1 on Salkata Dhenarkuti Phulbari Road under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24, South Salmara LAC","Package No.RIDF-XXIX/Dhubri/03 Construction of RCC Br No-5/1 on Salkata Dhenarkuti Phulbari Road under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24, South Salmara LAC",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,10-Oct-2023 05:00 PM,NA ,180.0,No ,No,Online,01-Nov-2023 11:00 AM,Public Works Roads Department,Dhubri,783301.0,2.0,"11,53,43,000",UNICON PROJECTS PVT. LTD.,"103,808,700",Rejected-AOC,13-Jul-2024,Public Works Roads Department
2023_PWD_33081_11,CE/DEV/TB/08/2023-24/19,"MMNPPNA_23_24_253 Improvement of Temple Road (Dolemukh to Dolemukh Chariali including the connecting roads to Sivasagar Tank side) as Gaurab Path under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Sivsagar MB","MMNPPNA_23_24_253 Improvement of Temple Road (Dolemukh to Dolemukh Chariali including the connecting roads to Sivasagar Tank side) as Gaurab Path under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Sivsagar MB",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-Oct-2023 05:00 PM,25-Oct-2023 12:00 PM ,180.0,No ,No,Online,02-Nov-2023 02:00 PM,Public Works Roads Department,Sivsagar MB,781003.0,2.0,"1,82,40,000",Sri Nayan Moni Gogoi,"16,416,000",Rejected-AOC,09-Jul-2024,Public Works Roads Department
